index,id,name
0,1bch,1BCH
1,3xcalibur,3xcalibur
2,aave,Aave
3,abcc,ABCC
4,acala_swap,Acala Swap
5,acdx,ACDX
6,ace,Ace
7,acsi_finance,Acsi Finance
8,aevo,Aevo
9,agni-finance,Agni Finance
10,agora_swap,Agora Swap
11,alexgo,ALEX
12,algebra_finance,Algebra finance
13,alien-base,Alien Base
14,alienfi,AlienFi
15,alpha_five,Alpha5
16,altcointrader,AltcoinTrader
17,alterdice,AlterDice
18,altmarkets,Altmarkets
19,amaterasu,Amaterasu Finance
20,animeswap,Animeswap
21,apeswap-arbitrum,Apeswap (Arbitrum)
22,apeswap_bsc,ApeSwap
23,apeswap_polygon,ApeSwap (Polygon)
24,apeswap_telos,Apeswap (Telos)
25,apex_pro,ApeX Pro
26,aprobit,Aprobit
27,aqx,AQX
28,aqx_derivatives,Flipster
29,arbidex,Arbidex
30,arbswap_arbitrum_one,Arbswap
31,archerswap,Archerswap
32,arthswap,ArthSwap
33,ashswap,Ashswap
34,astroport,Astroport (Classic)
35,astroport_injective,Astroport (Injective)
36,astroport_neutron,Astroport (Neutron)
37,astroport-sei,Astroport (Sei)
38,astroport_v2,Astroport V2
39,auroraswap,AuroraSwap
40,autoshark_finance,AutoShark Finance
41,aux,AUX Exchange
42,azbit,Azbit
43,b2bx,B2BX
44,babydogeswap,BabyDogeSwap
45,babyswap,BabySwap
46,baguette,Baguette
47,bakeryswap,Bakeryswap
48,bakeryswap-base,BakerySwap (Base)
49,bakkt,Bakkt
50,balanced_network,Balanced
51,balancer,Balancer V2
52,balancer_arbitrum,Balancer V2 (Arbitrum)
53,balancer-gnosis,Balancer V2 (Gnosis)
54,balancer_polygon,Balancer V2 (Polygon)
55,balancer_v1,Balancer V1
56,balancer-v2-avalanche,Balancer V2 (Avalanche)
57,balancer-v2-base,Balancer V2 (Base)
58,bancor,Bancor (V2)
59,bancor_v3,Bancor (V3)
60,baptswap,BAPTSwap
61,baryon_network,Baryon Network
62,basefex,BaseFEX
63,baseswap,BaseSwap
64,baso-finance,Baso Finance
65,bcex,BCEX
66,beamswap,Beamswap
67,beaxy,Beaxy
68,beethovenx,Beethoven X
69,beethoven_x_optimism,Beethoven X (Optimism)
70,benswap_smart_bitcoin_cash,Benswap
71,bgogo,Bgogo
72,bibox,Bibox
73,bibox_futures,Bibox (Futures)
74,biconomy,Biconomy
75,bigone,BigONE
76,bigone_futures,BigONE Futures
77,bilaxy,Bilaxy
78,binance,Binance
79,binance_dex,Binance DEX
80,binance_dex_mini,Binance DEX (Mini)
81,binance_futures,Binance (Futures)
82,binance_us,Binance US
83,bingx,BingX
84,bingx_futures,BingX (Futures)
85,bione,BiONE
86,birake,Birake
87,bisq,Bisq
88,biswap,Biswap
89,bit2c,Bit2c
90,bit2me,Bit2Me
91,bitazza,Bitazza
92,bitbank,Bitbank
93,bitbay,zondacrypto
94,bitbegin,Bitbegin
95,bitbns,BitBNS
96,bitbox,BITFRONT
97,bitci,Bitci TR
98,bitcoin_com,FMFW.io
99,bitcointry_exchange,Bitcointry Exchange
100,bit_com,BIT
101,bit_com_futures,BIT (Futures)
102,bitexbook,BITEXBOOK
103,bitexen,Bitexen
104,bitexlive,Bitexlive
105,bitfex,Bitfex
106,bitfinex,Bitfinex
107,bitfinex_futures,Bitfinex (Futures)
108,bitflyer,bitFlyer
109,bitflyer_futures,Bitflyer (Futures)
110,bitforex,Bitforex
111,bitforex_futures,Bitforex (Futures)
112,bitget,Bitget
113,bitget_futures,Bitget Futures
114,bithash,BitHash
115,bithumb,Bithumb
116,bithumb_futures,Bithumb (Futures)
117,bithumb_global,BitGlobal
118,bitinka,Bitinka.com
119,bitkonan,BitKonan
120,bitkub,Bitkub
121,bitlo,Bitlo
122,bitmake,BitMake
123,bitmart,BitMart
124,bitmart_futures,Bitmart Futures
125,bitmax,AscendEX (BitMax)
126,bitmax_futures,AscendEX  (BitMax) (Futures)
127,bitmex,BitMEX (Derivative)
128,bitmex_spot,BitMEX
129,bitonbay,BitOnBay
130,bitopro,BitoPro
131,bitpanda,One Trading
132,bitrue,Bitrue
133,bitrue_futures,Bitrue (Futures)
134,bitso,Bitso
135,bitstamp,Bitstamp
136,bitsten,Bitsten
137,bitstorage,BitStorage
138,bittrex,Bittrex Global
139,bitubu,Bitubu Exchange
140,bitunix,Bitunix
141,bitvavo,Bitvavo
142,bitz_futures,BitZ (Futures)
143,bkex,BKEX
144,blazeswap,Blazeswap (Songbird)
145,blazeswap-flare,BlazeSwap (Flare) 
146,blockchain_com,Blockchain.com
147,bluemove,BlueMove
148,bobswap_polygon,BobSwap (Polygon)
149,bossswap,BossSwap
150,btc_alpha,BTC-Alpha
151,btcbox,BTCBOX
152,btcc,BTCC
153,btcc_futures,BTCC Futures
154,btcmarkets,BTCMarkets
155,btcmex,BTCMEX
156,btcsquare,BTCSquare
157,btc_trade_ua,BTC Trade UA
158,btcturk,BtcTurk | Kripto
159,btse,BTSE
160,btse_futures,BTSE (Futures)
161,bullish_com,Bullish
162,buyucoin,BuyUcoin
163,bw,BW.com
164,bybit,Bybit (Futures)
165,bybit_spot,Bybit
166,bydfi,BYDFi
167,byte-exchange,Byte Exchange
168,bytex,Bytex
169,camelot,Camelot
170,camelot-v3,Camelot V3
171,canto_dex,Canto Dex
172,cantoswap,Cantoswap
173,capricorn,Capricorn
